"","X","status","HighestTaxonomicResolution","Species","CruiseID","Ship","SurveyMethod","latitude","longitude","morphotype","ObsYear","Decade","topographic_position_index","terrain_ruggedness_index","aspect","bathymetry_mean","current_direction","current_velocity","dissolvedO2","iron","nitrate","pH","phosphate","primaryprod","salinity","silicate","slope","temperature","substrate"
"1430",1430,"","","Tentorium semisuberites","BESS-JH-2011","58J3","NCT",79.6458466666667,32.7786583333333,"papillate",2011,2010,-5.59027099609375,5.75694274902344,324.565368652344,-332.777770996094,247.007598876953,0.00507751246914268,299.859832763672,0.00136923778336495,10.2855558395386,8.06547260284424,0.728518903255463,0.0496586300432682,34.9698486328125,5.45149755477905,0.0619617886841297,0.869616150856018,"1"
"1431",1431,"","","Tentorium semisuberites","BESS-JH-2011","58J3","NCT",74.7392466666667,30.32312,"papillate",2011,2010,-0.763874053955078,13.9027824401855,21.2925510406494,-351.305541992188,49.2726440429688,0.0370548516511917,293.717498779297,0.00190847599878907,9.78135299682617,8.06067943572998,0.733555734157562,0.208857193589211,35.0596008300781,6.68551397323608,0.199510037899017,2.98160552978516,"1"
"1432",1432,"","","Polymastia grimaldii","BESS-JH-2011","58J3","NCT",74.1759733333333,30.4523316666667,"papillate",2011,2010,0.00347900390625,10.09375,289.080657958984,-322.666656494141,12.7153968811035,0.0594306290149689,294.625457763672,0.00212846486829221,9.61113357543945,8.06240272521973,0.72220653295517,0.228429719805717,35.0586471557617,6.55773448944092,0.31371334195137,3.04403185844421,"1"
"1433",1433,"","","Thenea","BESS-JH-2011","58J3","NCT",74.1759733333333,30.4523316666667,"massive",2011,2010,0.00347900390625,10.09375,289.080657958984,-322.666656494141,12.7153968811035,0.0594306290149689,294.625457763672,0.00212846486829221,9.61113357543945,8.06240272521973,0.72220653295517,0.228429719805717,35.0586471557617,6.55773448944092,0.31371334195137,3.04403185844421,"1"
"1434",1434,"","","Craniella","BESS-GS-2012","58G2","NCT",72.5178333333333,16.88,"massive",2012,2010,-1.03125762939453,4.93402862548828,331.675415039062,-380.972229003906,37.4237251281738,0.043255303055048,277.648193359375,0.00230377423577011,10.3628759384155,8.03706073760986,0.754565894603729,0.153439417481422,35.1315307617188,6.57403516769409,0.0732531398534775,5.53843593597412,"1"
"1435",1435,"","","Geodia barretti","BESS-GS-2012","58G2","NCT",72.5178333333333,16.88,"massive",2012,2010,-1.03125762939453,4.93402862548828,331.675415039062,-380.972229003906,37.4237251281738,0.043255303055048,277.648193359375,0.00230377423577011,10.3628759384155,8.03706073760986,0.754565894603729,0.153439417481422,35.1315307617188,6.57403516769409,0.0732531398534775,5.53843593597412,"1"
"1436",1436,"","","Geodia macandrewii","BESS-GS-2012","58G2","NCT",72.5178333333333,16.88,"massive",2012,2010,-1.03125762939453,4.93402862548828,331.675415039062,-380.972229003906,37.4237251281738,0.043255303055048,277.648193359375,0.00230377423577011,10.3628759384155,8.03706073760986,0.754565894603729,0.153439417481422,35.1315307617188,6.57403516769409,0.0732531398534775,5.53843593597412,"1"
"1437",1437,"","","Thenea","BESS-GS-2012","58G2","NCT",72.5178333333333,16.88,"massive",2012,2010,-1.03125762939453,4.93402862548828,331.675415039062,-380.972229003906,37.4237251281738,0.043255303055048,277.648193359375,0.00230377423577011,10.3628759384155,8.03706073760986,0.754565894603729,0.153439417481422,35.1315307617188,6.57403516769409,0.0732531398534775,5.53843593597412,"1"
"1438",1438,"","","Stelletta","BESS-GS-2012","58G2","NCT",72.5178333333333,16.88,"massive",2012,2010,-1.03125762939453,4.93402862548828,331.675415039062,-380.972229003906,37.4237251281738,0.043255303055048,277.648193359375,0.00230377423577011,10.3628759384155,8.03706073760986,0.754565894603729,0.153439417481422,35.1315307617188,6.57403516769409,0.0732531398534775,5.53843593597412,"1"
"1439",1439,"","","Polymastia grimaldii","BESS-GS-2012","58G2","NCT",72.5178333333333,16.88,"papillate",2012,2010,-1.03125762939453,4.93402862548828,331.675415039062,-380.972229003906,37.4237251281738,0.043255303055048,277.648193359375,0.00230377423577011,10.3628759384155,8.03706073760986,0.754565894603729,0.153439417481422,35.1315307617188,6.57403516769409,0.0732531398534775,5.53843593597412,"1"
"1440",1440,"","","Polymastia hemisphaerica","BESS-GS-2012","58G2","NCT",72.6318333333333,18.6245,"papillate",2012,2010,0.781246185302734,1.0381965637207,351.010589599609,-357.111114501953,120.758567810059,0.0243332572281361,281.031860351562,0.00211716000922024,10.2547063827515,8.04298114776611,0.742052674293518,0.168333485722542,35.1274642944336,6.40825843811035,0.000764988362789154,5.55236101150513,"1"
"1441",1441,"","","Polymastia uberrima","BESS-GS-2012","58G2","NCT",72.6318333333333,18.6245,"papillate",2012,2010,0.781246185302734,1.0381965637207,351.010589599609,-357.111114501953,120.758567810059,0.0243332572281361,281.031860351562,0.00211716000922024,10.2547063827515,8.04298114776611,0.742052674293518,0.168333485722542,35.1274642944336,6.40825843811035,0.000764988362789154,5.55236101150513,"1"
"1442",1442,"","","Tentorium semisuberites","BESS-GS-2012","58G2","NCT",72.6318333333333,18.6245,"papillate",2012,2010,0.781246185302734,1.0381965637207,351.010589599609,-357.111114501953,120.758567810059,0.0243332572281361,281.031860351562,0.00211716000922024,10.2547063827515,8.04298114776611,0.742052674293518,0.168333485722542,35.1274642944336,6.40825843811035,0.000764988362789154,5.55236101150513,"1"
"1443",1443,"","","Craniella","BESS-GS-2012","58G2","NCT",72.6318333333333,18.6245,"massive",2012,2010,0.781246185302734,1.0381965637207,351.010589599609,-357.111114501953,120.758567810059,0.0243332572281361,281.031860351562,0.00211716000922024,10.2547063827515,8.04298114776611,0.742052674293518,0.168333485722542,35.1274642944336,6.40825843811035,0.000764988362789154,5.55236101150513,"1"
"1444",1444,"","","Geodia barretti","BESS-GS-2012","58G2","NCT",72.6318333333333,18.6245,"massive",2012,2010,0.781246185302734,1.0381965637207,351.010589599609,-357.111114501953,120.758567810059,0.0243332572281361,281.031860351562,0.00211716000922024,10.2547063827515,8.04298114776611,0.742052674293518,0.168333485722542,35.1274642944336,6.40825843811035,0.000764988362789154,5.55236101150513,"1"
"1445",1445,"","","Geodia macandrewii","BESS-GS-2012","58G2","NCT",72.6318333333333,18.6245,"massive",2012,2010,0.781246185302734,1.0381965637207,351.010589599609,-357.111114501953,120.758567810059,0.0243332572281361,281.031860351562,0.00211716000922024,10.2547063827515,8.04298114776611,0.742052674293518,0.168333485722542,35.1274642944336,6.40825843811035,0.000764988362789154,5.55236101150513,"1"
"1446",1446,"","","Thenea","BESS-GS-2012","58G2","NCT",72.6318333333333,18.6245,"massive",2012,2010,0.781246185302734,1.0381965637207,351.010589599609,-357.111114501953,120.758567810059,0.0243332572281361,281.031860351562,0.00211716000922024,10.2547063827515,8.04298114776611,0.742052674293518,0.168333485722542,35.1274642944336,6.40825843811035,0.000764988362789154,5.55236101150513,"1"
"1447",1447,"","","Stelletta","BESS-GS-2012","58G2","NCT",72.6318333333333,18.6245,"massive",2012,2010,0.781246185302734,1.0381965637207,351.010589599609,-357.111114501953,120.758567810059,0.0243332572281361,281.031860351562,0.00211716000922024,10.2547063827515,8.04298114776611,0.742052674293518,0.168333485722542,35.1274642944336,6.40825843811035,0.000764988362789154,5.55236101150513,"1"
"1448",1448,"","","Polymastia grimaldii","BESS-GS-2012","58G2","NCT",72.6318333333333,18.6245,"papillate",2012,2010,0.781246185302734,1.0381965637207,351.010589599609,-357.111114501953,120.758567810059,0.0243332572281361,281.031860351562,0.00211716000922024,10.2547063827515,8.04298114776611,0.742052674293518,0.168333485722542,35.1274642944336,6.40825843811035,0.000764988362789154,5.55236101150513,"1"
"1449",1449,"","","Polymastia uberrima","BESS-GS-2012","58G2","NCT",72.6318333333333,18.6245,"papillate",2012,2010,0.781246185302734,1.0381965637207,351.010589599609,-357.111114501953,120.758567810059,0.0243332572281361,281.031860351562,0.00211716000922024,10.2547063827515,8.04298114776611,0.742052674293518,0.168333485722542,35.1274642944336,6.40825843811035,0.000764988362789154,5.55236101150513,"1"
"1450",1450,"","","Stylocordyla borealis","BESS-GS-2012","58G2","NCT",72.6318333333333,18.6245,"stipulate",2012,2010,0.781246185302734,1.0381965637207,351.010589599609,-357.111114501953,120.758567810059,0.0243332572281361,281.031860351562,0.00211716000922024,10.2547063827515,8.04298114776611,0.742052674293518,0.168333485722542,35.1274642944336,6.40825843811035,0.000764988362789154,5.55236101150513,"1"
"1451",1451,"","","Polymastia hemisphaerica","BESS-GS-2012","58G2","NCT",72.0453333333333,19.0821666666667,"papillate",2012,2010,-5.92362213134766,6.31945037841797,173.48371887207,-327.944458007812,93.8979873657227,0.0301769208163023,279.2734375,0.00279834447428584,9.95910930633545,8.03995800018311,0.741538465023041,0.200655683875084,35.1355056762695,6.79470205307007,0.0796064287424088,5.93194055557251,"1"
"1452",1452,"","","Tethya norvegica","BESS-GS-2012","58G2","NCT",72.0453333333333,19.0821666666667,"massive",2012,2010,-5.92362213134766,6.31945037841797,173.48371887207,-327.944458007812,93.8979873657227,0.0301769208163023,279.2734375,0.00279834447428584,9.95910930633545,8.03995800018311,0.741538465023041,0.200655683875084,35.1355056762695,6.79470205307007,0.0796064287424088,5.93194055557251,"1"
"1453",1453,"","","Geodia barretti","BESS-GS-2012","58G2","NCT",72.0453333333333,19.0821666666667,"massive",2012,2010,-5.92362213134766,6.31945037841797,173.48371887207,-327.944458007812,93.8979873657227,0.0301769208163023,279.2734375,0.00279834447428584,9.95910930633545,8.03995800018311,0.741538465023041,0.200655683875084,35.1355056762695,6.79470205307007,0.0796064287424088,5.93194055557251,"1"
"1454",1454,"","","Geodia macandrewii","BESS-GS-2012","58G2","NCT",72.0453333333333,19.0821666666667,"massive",2012,2010,-5.92362213134766,6.31945037841797,173.48371887207,-327.944458007812,93.8979873657227,0.0301769208163023,279.2734375,0.00279834447428584,9.95910930633545,8.03995800018311,0.741538465023041,0.200655683875084,35.1355056762695,6.79470205307007,0.0796064287424088,5.93194055557251,"1"
"1455",1455,"","","Thenea","BESS-GS-2012","58G2","NCT",72.0453333333333,19.0821666666667,"massive",2012,2010,-5.92362213134766,6.31945037841797,173.48371887207,-327.944458007812,93.8979873657227,0.0301769208163023,279.2734375,0.00279834447428584,9.95910930633545,8.03995800018311,0.741538465023041,0.200655683875084,35.1355056762695,6.79470205307007,0.0796064287424088,5.93194055557251,"1"
"1456",1456,"","","Stelletta","BESS-GS-2012","58G2","NCT",72.0453333333333,19.0821666666667,"massive",2012,2010,-5.92362213134766,6.31945037841797,173.48371887207,-327.944458007812,93.8979873657227,0.0301769208163023,279.2734375,0.00279834447428584,9.95910930633545,8.03995800018311,0.741538465023041,0.200655683875084,35.1355056762695,6.79470205307007,0.0796064287424088,5.93194055557251,"1"
"1457",1457,"","","Tethya norvegica","BESS-GS-2012","58G2","NCT",72.0453333333333,19.0821666666667,"massive",2012,2010,-5.92362213134766,6.31945037841797,173.48371887207,-327.944458007812,93.8979873657227,0.0301769208163023,279.2734375,0.00279834447428584,9.95910930633545,8.03995800018311,0.741538465023041,0.200655683875084,35.1355056762695,6.79470205307007,0.0796064287424088,5.93194055557251,"1"
"1458",1458,"","","Tethya norvegica","BESS-GS-2012","58G2","NCT",71.2940533333333,16.775225,"massive",2012,2010,-3.66321182250977,67.7048645019531,253.676391601562,-499.694458007812,215.752029418945,0.0963343158364296,278.917388916016,0.000991062726825476,10.9620399475098,8.03562355041504,0.769349157810211,0.109411239624023,35.1235122680664,6.16483449935913,2.28395533561707,5.25704956054688,"3"
"1459",1459,"","","Stelletta","BESS-GS-2012","58G2","NCT",71.2940533333333,16.775225,"massive",2012,2010,-3.66321182250977,67.7048645019531,253.676391601562,-499.694458007812,215.752029418945,0.0963343158364296,278.917388916016,0.000991062726825476,10.9620399475098,8.03562355041504,0.769349157810211,0.109411239624023,35.1235122680664,6.16483449935913,2.28395533561707,5.25704956054688,"3"
"1460",1460,"","","Stylocordyla borealis","BESS-GS-2012","58G2","NCT",71.2940533333333,16.775225,"stipulate",2012,2010,-3.66321182250977,67.7048645019531,253.676391601562,-499.694458007812,215.752029418945,0.0963343158364296,278.917388916016,0.000991062726825476,10.9620399475098,8.03562355041504,0.769349157810211,0.109411239624023,35.1235122680664,6.16483449935913,2.28395533561707,5.25704956054688,"3"
"1461",1461,"","","Craniella","BESS-GS-2012","58G2","NCT",71.3598333333333,17.9153333333333,"massive",2012,2010,-0.340280532836914,6.4444408416748,308.348571777344,-248.861114501953,42.7589988708496,0.042264886200428,280.781188964844,0.00182783103082329,9.57975769042969,8.04144191741943,0.698383510112762,0.191570788621902,35.1341514587402,5.95673608779907,0.133856102824211,6.89034700393677,"1"
"1462",1462,"","","Geodia barretti","BESS-GS-2012","58G2","NCT",71.3598333333333,17.9153333333333,"massive",2012,2010,-0.340280532836914,6.4444408416748,308.348571777344,-248.861114501953,42.7589988708496,0.042264886200428,280.781188964844,0.00182783103082329,9.57975769042969,8.04144191741943,0.698383510112762,0.191570788621902,35.1341514587402,5.95673608779907,0.133856102824211,6.89034700393677,"1"
"1463",1463,"","","Geodia macandrewii","BESS-GS-2012","58G2","NCT",71.3598333333333,17.9153333333333,"massive",2012,2010,-0.340280532836914,6.4444408416748,308.348571777344,-248.861114501953,42.7589988708496,0.042264886200428,280.781188964844,0.00182783103082329,9.57975769042969,8.04144191741943,0.698383510112762,0.191570788621902,35.1341514587402,5.95673608779907,0.133856102824211,6.89034700393677,"1"
"1464",1464,"","","Thenea","BESS-GS-2012","58G2","NCT",71.3598333333333,17.9153333333333,"massive",2012,2010,-0.340280532836914,6.4444408416748,308.348571777344,-248.861114501953,42.7589988708496,0.042264886200428,280.781188964844,0.00182783103082329,9.57975769042969,8.04144191741943,0.698383510112762,0.191570788621902,35.1341514587402,5.95673608779907,0.133856102824211,6.89034700393677,"1"
"1465",1465,"","","Stelletta","BESS-GS-2012","58G2","NCT",71.3598333333333,17.9153333333333,"massive",2012,2010,-0.340280532836914,6.4444408416748,308.348571777344,-248.861114501953,42.7589988708496,0.042264886200428,280.781188964844,0.00182783103082329,9.57975769042969,8.04144191741943,0.698383510112762,0.191570788621902,35.1341514587402,5.95673608779907,0.133856102824211,6.89034700393677,"1"
"1466",1466,"","","Thenea","BESS-GS-2012","58G2","NCT",71.4745,19.3801666666667,"massive",2012,2010,1.73611259460449,5.36805534362793,59.1755714416504,-209.444442749023,89.5245895385742,0.0352407731115818,282.915893554688,0.00217922287993133,9.01670169830322,8.0456018447876,0.670619368553162,0.262563794851303,35.1053161621094,6.01301860809326,0.0896065086126328,6.79328107833862,"1"
"1467",1467,"","","Tentorium semisuberites","BESS-GS-2012","58G2","NCT",71.4745,19.3801666666667,"papillate",2012,2010,1.73611259460449,5.36805534362793,59.1755714416504,-209.444442749023,89.5245895385742,0.0352407731115818,282.915893554688,0.00217922287993133,9.01670169830322,8.0456018447876,0.670619368553162,0.262563794851303,35.1053161621094,6.01301860809326,0.0896065086126328,6.79328107833862,"1"
"1468",1468,"","","Tethya norvegica","BESS-GS-2012","58G2","NCT",71.4745,19.3801666666667,"massive",2012,2010,1.73611259460449,5.36805534362793,59.1755714416504,-209.444442749023,89.5245895385742,0.0352407731115818,282.915893554688,0.00217922287993133,9.01670169830322,8.0456018447876,0.670619368553162,0.262563794851303,35.1053161621094,6.01301860809326,0.0896065086126328,6.79328107833862,"1"
"1469",1469,"","","Geodia barretti","BESS-GS-2012","58G2","NCT",71.4745,19.3801666666667,"massive",2012,2010,1.73611259460449,5.36805534362793,59.1755714416504,-209.444442749023,89.5245895385742,0.0352407731115818,282.915893554688,0.00217922287993133,9.01670169830322,8.0456018447876,0.670619368553162,0.262563794851303,35.1053161621094,6.01301860809326,0.0896065086126328,6.79328107833862,"1"
"1470",1470,"","","Geodia macandrewii","BESS-GS-2012","58G2","NCT",71.4745,19.3801666666667,"massive",2012,2010,1.73611259460449,5.36805534362793,59.1755714416504,-209.444442749023,89.5245895385742,0.0352407731115818,282.915893554688,0.00217922287993133,9.01670169830322,8.0456018447876,0.670619368553162,0.262563794851303,35.1053161621094,6.01301860809326,0.0896065086126328,6.79328107833862,"1"
"1471",1471,"","","Thenea","BESS-GS-2012","58G2","NCT",71.4745,19.3801666666667,"massive",2012,2010,1.73611259460449,5.36805534362793,59.1755714416504,-209.444442749023,89.5245895385742,0.0352407731115818,282.915893554688,0.00217922287993133,9.01670169830322,8.0456018447876,0.670619368553162,0.262563794851303,35.1053161621094,6.01301860809326,0.0896065086126328,6.79328107833862,"1"
"1472",1472,"","","Stelletta","BESS-GS-2012","58G2","NCT",71.4745,19.3801666666667,"massive",2012,2010,1.73611259460449,5.36805534362793,59.1755714416504,-209.444442749023,89.5245895385742,0.0352407731115818,282.915893554688,0.00217922287993133,9.01670169830322,8.0456018447876,0.670619368553162,0.262563794851303,35.1053161621094,6.01301860809326,0.0896065086126328,6.79328107833862,"1"
