"","X","status","HighestTaxonomicResolution","Species","CruiseID","Ship","SurveyMethod","MiddleLatitude","MiddleLongitude","morphotype","ObsYear","Decade","ID","terrain_ruggedness_index","sws_mean","o2_mean","si_mean","thetao_mean","cover"
"1400",1400,"","","Polymastia uberrima","BESS-JH-2011","58J3","NCT",76.4501583333333,37.6857433333333,"papillate",2011,2010,1400,5.33680534362793,0.102999620139599,310.193023681641,5.98372888565063,1.73022532463074,"Mud to muddy Sand"
"1401",1401,"","","Tentorium semisuberites","BESS-JH-2011","58J3","NCT",76.4501583333333,37.6857433333333,"papillate",2011,2010,1401,5.33680534362793,0.102999620139599,310.193023681641,5.98372888565063,1.73022532463074,"Mud to muddy Sand"
"1402",1402,"","","Polymastia grimaldii","BESS-JH-2011","58J3","NCT",76.994115,37.8840866666667,"papillate",2011,2010,1402,15.534725189209,0.0216456670314074,301.849670410156,6.45158243179321,0.159488305449486,"Mud to muddy Sand"
"1403",1403,"","","Polymastia uberrima","BESS-JH-2011","58J3","NCT",76.994115,37.8840866666667,"papillate",2011,2010,1403,15.534725189209,0.0216456670314074,301.849670410156,6.45158243179321,0.159488305449486,"Mud to muddy Sand"
"1404",1404,"","","Polymastia grimaldii","BESS-JH-2011","58J3","NCT",77.002535,32.75925,"papillate",2011,2010,1404,6.24652862548828,0.00708477664738894,307.277526855469,6.21823167800903,1.15036189556122,"Mud to muddy Sand"
"1405",1405,"","","Polymastia uberrima","BESS-JH-2011","58J3","NCT",77.002535,32.75925,"papillate",2011,2010,1405,6.24652862548828,0.00708477664738894,307.277526855469,6.21823167800903,1.15036189556122,"Mud to muddy Sand"
"1406",1406,"","","Tentorium semisuberites","BESS-JH-2011","58J3","NCT",77.0427016666667,27.4700916666667,"papillate",2011,2010,1406,5.55208396911621,0.0266942605376244,311.682220458984,5.67520332336426,0.356112390756607,"Mixed sediment"
"1407",1407,"","","Polymastia uberrima","BESS-JH-2011","58J3","NCT",77.4459466666667,27.207695,"papillate",2011,2010,1407,5.5625,0.0059175225906074,304.450531005859,6.14803552627563,0.767829716205597,"Mud to muddy Sand"
"1408",1408,"","","Thenea","BESS-JH-2011","58J3","NCT",77.4459466666667,27.207695,"massive",2011,2010,1408,5.5625,0.0059175225906074,304.450531005859,6.14803552627563,0.767829716205597,"Mud to muddy Sand"
"1409",1409,"","","Thenea","BESS-JH-2011","58J3","NCT",77.4810683333333,29.64841,"massive",2011,2010,1409,4.12847137451172,0.0367466509342194,302.953399658203,6.00613689422607,0.598692297935486,"Mud to muddy Sand"
"1410",1410,"","","Polymastia grimaldii","BESS-JH-2011","58J3","NCT",77.4845216666667,35.2703883333333,"papillate",2011,2010,1410,7.32291793823242,0.0171804297715425,309.73046875,5.94028425216675,0.446788787841797,"Mud to muddy Sand"
"1411",1411,"","","Polymastia grimaldii","BESS-JH-2011","58J3","NCT",77.4829683333333,37.8907816666667,"papillate",2011,2010,1411,7.875,0.0150805525481701,300.237091064453,6.52282094955444,-0.0758206620812416,"Mud to muddy Sand"
"1412",1412,"","","Thenea","BESS-JH-2011","58J3","NCT",77.4829683333333,37.8907816666667,"massive",2011,2010,1412,7.875,0.0150805525481701,300.237091064453,6.52282094955444,-0.0758206620812416,"Mud to muddy Sand"
"1413",1413,"","","Polymastia grimaldii","BESS-JH-2011","58J3","NCT",77.973225,35.7274316666667,"papillate",2011,2010,1413,21.625,0.0176659040153027,304.125244140625,6.18448257446289,0.474491506814957,"Mud to muddy Sand"
"1414",1414,"","","Thenea","BESS-JH-2011","58J3","NCT",77.973225,35.7274316666667,"massive",2011,2010,1414,21.625,0.0176659040153027,304.125244140625,6.18448257446289,0.474491506814957,"Mud to muddy Sand"
"1415",1415,"","","Thenea","BESS-JH-2011","58J3","NCT",77.956595,30.021705,"massive",2011,2010,1415,4.33333587646484,0.00762444362044334,302.286071777344,6.11170721054077,0.401148408651352,"Mud to muddy Sand"
"1416",1416,"","","Polymastia grimaldii","BESS-JH-2011","58J3","NCT",77.95955,26.85767,"papillate",2011,2010,1416,16.0381927490234,0.0272887274622917,303.021575927734,5.73299551010132,0.303518265485764,"Mud to muddy Sand"
"1417",1417,"","","Polymastia grimaldii","BESS-JH-2011","58J3","NCT",78.3479816666667,26.1744633333333,"papillate",2011,2010,1417,13.0486145019531,0.0175338387489319,295.626129150391,6.07179117202759,0.457395315170288,"Mud to muddy Sand"
"1418",1418,"","","Polymastia uberrima","BESS-JH-2011","58J3","NCT",78.3479816666667,26.1744633333333,"papillate",2011,2010,1418,13.0486145019531,0.0175338387489319,295.626129150391,6.07179117202759,0.457395315170288,"Mud to muddy Sand"
"1419",1419,"","","Thenea","BESS-JH-2011","58J3","NCT",78.3479816666667,26.1744633333333,"massive",2011,2010,1419,13.0486145019531,0.0175338387489319,295.626129150391,6.07179117202759,0.457395315170288,"Mud to muddy Sand"
"1420",1420,"","","Polymastia grimaldii","BESS-JH-2011","58J3","NCT",78.40641,29.0090383333333,"papillate",2011,2010,1420,24.5520820617676,0.0174029804766178,301.22119140625,5.96445226669312,0.669386088848114,"Mud to muddy Sand"
"1421",1421,"","","Thenea","BESS-JH-2011","58J3","NCT",78.40641,29.0090383333333,"massive",2011,2010,1421,24.5520820617676,0.0174029804766178,301.22119140625,5.96445226669312,0.669386088848114,"Mud to muddy Sand"
"1422",1422,"","","Polymastia grimaldii","BESS-JH-2011","58J3","NCT",78.3928766666667,32.0338666666667,"papillate",2011,2010,1422,8.34722137451172,0.0195538513362408,304.210540771484,5.98575735092163,0.831758797168732,"Mud to muddy Sand"
"1423",1423,"","","Thenea","BESS-JH-2011","58J3","NCT",78.3928766666667,32.0338666666667,"massive",2011,2010,1423,8.34722137451172,0.0195538513362408,304.210540771484,5.98575735092163,0.831758797168732,"Mud to muddy Sand"
"1424",1424,"","","Polymastia grimaldii","BESS-JH-2011","58J3","NCT",78.8693733333333,33.14039,"papillate",2011,2010,1424,4.41666793823242,0.00585602689534426,300.102661132812,6.18396711349487,0.852255344390869,"Mud to muddy Sand"
"1425",1425,"","","Polymastia grimaldii","BESS-JH-2011","58J3","NCT",79.32456,28.4887266666667,"papillate",2011,2010,1425,39.2986068725586,0.0235194321721792,297.891357421875,5.86195945739746,1.17177069187164,"Mud to muddy Sand"
"1426",1426,"","","Polymastia grimaldii","BESS-JH-2011","58J3","NCT",79.298005,31.1940766666667,"papillate",2011,2010,1426,27.1284732818604,0.0328833870589733,298.168395996094,5.70296907424927,1.33355844020844,"Mud to muddy Sand"
"1427",1427,"","","Polymastia grimaldii","BESS-JH-2011","58J3","NCT",79.2767716666667,33.2543116666667,"papillate",2011,2010,1427,22.5277786254883,0.0282018594443798,298.478546142578,5.59844303131104,1.34951710700989,"Mud to muddy Sand"
"1428",1428,"","","Polymastia grimaldii","BESS-JH-2011","58J3","NCT",79.276185,34.79855,"papillate",2011,2010,1428,6.13541030883789,0.0107908360660076,297.643707275391,5.73978996276855,1.25914752483368,"Mud to muddy Sand"
"1429",1429,"","","Polymastia grimaldii","BESS-JH-2011","58J3","NCT",79.6458466666667,32.7786583333333,"papillate",2011,2010,1429,5.75694274902344,0.00507751246914268,299.859832763672,5.45149755477905,0.869616150856018,"Mud to muddy Sand"
"1430",1430,"","","Tentorium semisuberites","BESS-JH-2011","58J3","NCT",79.6458466666667,32.7786583333333,"papillate",2011,2010,1430,5.75694274902344,0.00507751246914268,299.859832763672,5.45149755477905,0.869616150856018,"Mud to muddy Sand"
"1431",1431,"","","Tentorium semisuberites","BESS-JH-2011","58J3","NCT",74.7392466666667,30.32312,"papillate",2011,2010,1431,13.9027824401855,0.0370548516511917,293.717498779297,6.68551397323608,2.98160552978516,"Mud to muddy Sand"
"1432",1432,"","","Polymastia grimaldii","BESS-JH-2011","58J3","NCT",74.1759733333333,30.4523316666667,"papillate",2011,2010,1432,10.09375,0.0594306290149689,294.625457763672,6.55773448944092,3.04403185844421,"Mud to muddy Sand"
"1433",1433,"","","Thenea","BESS-JH-2011","58J3","NCT",74.1759733333333,30.4523316666667,"massive",2011,2010,1433,10.09375,0.0594306290149689,294.625457763672,6.55773448944092,3.04403185844421,"Mud to muddy Sand"
"1434",1434,"","","Craniella","BESS-GS-2012","58G2","NCT",72.5178333333333,16.88,"massive",2012,2010,1434,4.93402862548828,0.043255303055048,277.648193359375,6.57403516769409,5.53843593597412,"Mud to muddy Sand"
"1435",1435,"","","Geodia barretti","BESS-GS-2012","58G2","NCT",72.5178333333333,16.88,"massive",2012,2010,1435,4.93402862548828,0.043255303055048,277.648193359375,6.57403516769409,5.53843593597412,"Mud to muddy Sand"
"1436",1436,"","","Geodia macandrewii","BESS-GS-2012","58G2","NCT",72.5178333333333,16.88,"massive",2012,2010,1436,4.93402862548828,0.043255303055048,277.648193359375,6.57403516769409,5.53843593597412,"Mud to muddy Sand"
"1437",1437,"","","Thenea","BESS-GS-2012","58G2","NCT",72.5178333333333,16.88,"massive",2012,2010,1437,4.93402862548828,0.043255303055048,277.648193359375,6.57403516769409,5.53843593597412,"Mud to muddy Sand"
"1438",1438,"","","Stelletta","BESS-GS-2012","58G2","NCT",72.5178333333333,16.88,"massive",2012,2010,1438,4.93402862548828,0.043255303055048,277.648193359375,6.57403516769409,5.53843593597412,"Mud to muddy Sand"
"1439",1439,"","","Polymastia grimaldii","BESS-GS-2012","58G2","NCT",72.5178333333333,16.88,"papillate",2012,2010,1439,4.93402862548828,0.043255303055048,277.648193359375,6.57403516769409,5.53843593597412,"Mud to muddy Sand"
"1440",1440,"","","Polymastia hemisphaerica","BESS-GS-2012","58G2","NCT",72.6318333333333,18.6245,"papillate",2012,2010,1440,1.0381965637207,0.0243332572281361,281.031860351562,6.40825843811035,5.55236101150513,"Mud to muddy Sand"
"1441",1441,"","","Polymastia uberrima","BESS-GS-2012","58G2","NCT",72.6318333333333,18.6245,"papillate",2012,2010,1441,1.0381965637207,0.0243332572281361,281.031860351562,6.40825843811035,5.55236101150513,"Mud to muddy Sand"
"1442",1442,"","","Tentorium semisuberites","BESS-GS-2012","58G2","NCT",72.6318333333333,18.6245,"papillate",2012,2010,1442,1.0381965637207,0.0243332572281361,281.031860351562,6.40825843811035,5.55236101150513,"Mud to muddy Sand"
"1443",1443,"","","Craniella","BESS-GS-2012","58G2","NCT",72.6318333333333,18.6245,"massive",2012,2010,1443,1.0381965637207,0.0243332572281361,281.031860351562,6.40825843811035,5.55236101150513,"Mud to muddy Sand"
"1444",1444,"","","Geodia barretti","BESS-GS-2012","58G2","NCT",72.6318333333333,18.6245,"massive",2012,2010,1444,1.0381965637207,0.0243332572281361,281.031860351562,6.40825843811035,5.55236101150513,"Mud to muddy Sand"
"1445",1445,"","","Geodia macandrewii","BESS-GS-2012","58G2","NCT",72.6318333333333,18.6245,"massive",2012,2010,1445,1.0381965637207,0.0243332572281361,281.031860351562,6.40825843811035,5.55236101150513,"Mud to muddy Sand"
"1446",1446,"","","Thenea","BESS-GS-2012","58G2","NCT",72.6318333333333,18.6245,"massive",2012,2010,1446,1.0381965637207,0.0243332572281361,281.031860351562,6.40825843811035,5.55236101150513,"Mud to muddy Sand"
"1447",1447,"","","Stelletta","BESS-GS-2012","58G2","NCT",72.6318333333333,18.6245,"massive",2012,2010,1447,1.0381965637207,0.0243332572281361,281.031860351562,6.40825843811035,5.55236101150513,"Mud to muddy Sand"
"1448",1448,"","","Polymastia grimaldii","BESS-GS-2012","58G2","NCT",72.6318333333333,18.6245,"papillate",2012,2010,1448,1.0381965637207,0.0243332572281361,281.031860351562,6.40825843811035,5.55236101150513,"Mud to muddy Sand"
"1449",1449,"","","Polymastia uberrima","BESS-GS-2012","58G2","NCT",72.6318333333333,18.6245,"papillate",2012,2010,1449,1.0381965637207,0.0243332572281361,281.031860351562,6.40825843811035,5.55236101150513,"Mud to muddy Sand"
"1450",1450,"","","Stylocordyla borealis","BESS-GS-2012","58G2","NCT",72.6318333333333,18.6245,"stipulate",2012,2010,1450,1.0381965637207,0.0243332572281361,281.031860351562,6.40825843811035,5.55236101150513,"Mud to muddy Sand"
"1451",1451,"","","Polymastia hemisphaerica","BESS-GS-2012","58G2","NCT",72.0453333333333,19.0821666666667,"papillate",2012,2010,1451,6.31945037841797,0.0301769208163023,279.2734375,6.79470205307007,5.93194055557251,"Mud to muddy Sand"
"1452",1452,"","","Tethya norvegica","BESS-GS-2012","58G2","NCT",72.0453333333333,19.0821666666667,"massive",2012,2010,1452,6.31945037841797,0.0301769208163023,279.2734375,6.79470205307007,5.93194055557251,"Mud to muddy Sand"
"1453",1453,"","","Geodia barretti","BESS-GS-2012","58G2","NCT",72.0453333333333,19.0821666666667,"massive",2012,2010,1453,6.31945037841797,0.0301769208163023,279.2734375,6.79470205307007,5.93194055557251,"Mud to muddy Sand"
"1454",1454,"","","Geodia macandrewii","BESS-GS-2012","58G2","NCT",72.0453333333333,19.0821666666667,"massive",2012,2010,1454,6.31945037841797,0.0301769208163023,279.2734375,6.79470205307007,5.93194055557251,"Mud to muddy Sand"
"1455",1455,"","","Thenea","BESS-GS-2012","58G2","NCT",72.0453333333333,19.0821666666667,"massive",2012,2010,1455,6.31945037841797,0.0301769208163023,279.2734375,6.79470205307007,5.93194055557251,"Mud to muddy Sand"
"1456",1456,"","","Stelletta","BESS-GS-2012","58G2","NCT",72.0453333333333,19.0821666666667,"massive",2012,2010,1456,6.31945037841797,0.0301769208163023,279.2734375,6.79470205307007,5.93194055557251,"Mud to muddy Sand"
"1457",1457,"","","Tethya norvegica","BESS-GS-2012","58G2","NCT",72.0453333333333,19.0821666666667,"massive",2012,2010,1457,6.31945037841797,0.0301769208163023,279.2734375,6.79470205307007,5.93194055557251,"Mud to muddy Sand"
"1458",1458,"","","Tethya norvegica","BESS-GS-2012","58G2","NCT",71.2940533333333,16.775225,"massive",2012,2010,1458,67.7048645019531,0.0963343158364296,278.917388916016,6.16483449935913,5.25704956054688,"Coarse-grained sediment"
"1459",1459,"","","Stelletta","BESS-GS-2012","58G2","NCT",71.2940533333333,16.775225,"massive",2012,2010,1459,67.7048645019531,0.0963343158364296,278.917388916016,6.16483449935913,5.25704956054688,"Coarse-grained sediment"
"1460",1460,"","","Stylocordyla borealis","BESS-GS-2012","58G2","NCT",71.2940533333333,16.775225,"stipulate",2012,2010,1460,67.7048645019531,0.0963343158364296,278.917388916016,6.16483449935913,5.25704956054688,"Coarse-grained sediment"
"1461",1461,"","","Craniella","BESS-GS-2012","58G2","NCT",71.3598333333333,17.9153333333333,"massive",2012,2010,1461,6.4444408416748,0.042264886200428,280.781188964844,5.95673608779907,6.89034700393677,"Mud to muddy Sand"
"1462",1462,"","","Geodia barretti","BESS-GS-2012","58G2","NCT",71.3598333333333,17.9153333333333,"massive",2012,2010,1462,6.4444408416748,0.042264886200428,280.781188964844,5.95673608779907,6.89034700393677,"Mud to muddy Sand"
"1463",1463,"","","Geodia macandrewii","BESS-GS-2012","58G2","NCT",71.3598333333333,17.9153333333333,"massive",2012,2010,1463,6.4444408416748,0.042264886200428,280.781188964844,5.95673608779907,6.89034700393677,"Mud to muddy Sand"
"1464",1464,"","","Thenea","BESS-GS-2012","58G2","NCT",71.3598333333333,17.9153333333333,"massive",2012,2010,1464,6.4444408416748,0.042264886200428,280.781188964844,5.95673608779907,6.89034700393677,"Mud to muddy Sand"
"1465",1465,"","","Stelletta","BESS-GS-2012","58G2","NCT",71.3598333333333,17.9153333333333,"massive",2012,2010,1465,6.4444408416748,0.042264886200428,280.781188964844,5.95673608779907,6.89034700393677,"Mud to muddy Sand"
"1466",1466,"","","Thenea","BESS-GS-2012","58G2","NCT",71.4745,19.3801666666667,"massive",2012,2010,1466,5.36805534362793,0.0352407731115818,282.915893554688,6.01301860809326,6.79328107833862,"Mud to muddy Sand"
"1467",1467,"","","Tentorium semisuberites","BESS-GS-2012","58G2","NCT",71.4745,19.3801666666667,"papillate",2012,2010,1467,5.36805534362793,0.0352407731115818,282.915893554688,6.01301860809326,6.79328107833862,"Mud to muddy Sand"
"1468",1468,"","","Tethya norvegica","BESS-GS-2012","58G2","NCT",71.4745,19.3801666666667,"massive",2012,2010,1468,5.36805534362793,0.0352407731115818,282.915893554688,6.01301860809326,6.79328107833862,"Mud to muddy Sand"
"1469",1469,"","","Geodia barretti","BESS-GS-2012","58G2","NCT",71.4745,19.3801666666667,"massive",2012,2010,1469,5.36805534362793,0.0352407731115818,282.915893554688,6.01301860809326,6.79328107833862,"Mud to muddy Sand"
"1470",1470,"","","Geodia macandrewii","BESS-GS-2012","58G2","NCT",71.4745,19.3801666666667,"massive",2012,2010,1470,5.36805534362793,0.0352407731115818,282.915893554688,6.01301860809326,6.79328107833862,"Mud to muddy Sand"
"1471",1471,"","","Thenea","BESS-GS-2012","58G2","NCT",71.4745,19.3801666666667,"massive",2012,2010,1471,5.36805534362793,0.0352407731115818,282.915893554688,6.01301860809326,6.79328107833862,"Mud to muddy Sand"
"1472",1472,"","","Stelletta","BESS-GS-2012","58G2","NCT",71.4745,19.3801666666667,"massive",2012,2010,1472,5.36805534362793,0.0352407731115818,282.915893554688,6.01301860809326,6.79328107833862,"Mud to muddy Sand"
"1473",1473,"","","Geodia","BESS-GS-2012","58G2","NCT",70.792,18.0346666666667,"massive",2012,2010,1473,30.6423645019531,0.0205467045307159,284.657318115234,5.69646739959717,6.93675374984741,"Mud to muddy Sand"
"1474",1474,"","","Geodia","BESS-GS-2012","58G2","NCT",70.792,18.0346666666667,"massive",2012,2010,1474,30.6423645019531,0.0205467045307159,284.657318115234,5.69646739959717,6.93675374984741,"Mud to muddy Sand"
"1475",1475,"","","Geodia barretti","BESS-GS-2012","58G2","NCT",70.792,18.0346666666667,"massive",2012,2010,1475,30.6423645019531,0.0205467045307159,284.657318115234,5.69646739959717,6.93675374984741,"Mud to muddy Sand"
"1476",1476,"","","Geodia macandrewii","BESS-GS-2012","58G2","NCT",70.792,18.0346666666667,"massive",2012,2010,1476,30.6423645019531,0.0205467045307159,284.657318115234,5.69646739959717,6.93675374984741,"Mud to muddy Sand"
"1477",1477,"","","Thenea","BESS-GS-2012","58G2","NCT",70.792,18.0346666666667,"massive",2012,2010,1477,30.6423645019531,0.0205467045307159,284.657318115234,5.69646739959717,6.93675374984741,"Mud to muddy Sand"
"1478",1478,"","","Stelletta","BESS-GS-2012","58G2","NCT",70.792,18.0346666666667,"massive",2012,2010,1478,30.6423645019531,0.0205467045307159,284.657318115234,5.69646739959717,6.93675374984741,"Mud to muddy Sand"
"1479",1479,"","","Geodia macandrewii","BESS-GS-2012","58G2","NCT",70.248,18.4916666666667,"massive",2012,2010,1479,12.0104160308838,0.0298808719962835,287.175537109375,5.44453859329224,7.00638914108276,NA
"1480",1480,"","","Polymastia hemisphaerica","BESS-GS-2012","58G2","NCT",73.2110366666667,18.218925,"papillate",2012,2010,1480,1.2256965637207,0.0219701044261456,289.192169189453,7.1791820526123,4.08756971359253,"Mud to muddy Sand"
"1481",1481,"","","Tentorium semisuberites","BESS-GS-2012","58G2","NCT",73.2110366666667,18.218925,"papillate",2012,2010,1481,1.2256965637207,0.0219701044261456,289.192169189453,7.1791820526123,4.08756971359253,"Mud to muddy Sand"
